Time	1FF	1Ia	1Vm	2FF	2Vm	AVm	BIa	BVm	
0.0586	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08926012	0	-0.1	
0.0588	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08922013	0	-0.1	
0.059	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08918013	0	-0.1	
0.0592	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08914012	0	-0.1	
0.0594	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08910013	0	-0.1	
0.0596	0	-5E-09	-0.09160119	0.01445976	-0.06710805	-0.08906013	0	-0.1	
0.0598	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08902013	0	-0.1	
0.06	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08898013	0	-0.1	
0.0602	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08894013	0	-0.1	
0.0604	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08890013	0	-0.1	
0.0606	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08886012	0	-0.1	
0.0608	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08882013	0	-0.1	
0.061	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08878013	0	-0.1	
0.0612	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08874013	0	-0.1	
0.0614	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08870013	0	-0.1	
0.0616	0	-5E-09	-0.09216917	0.01536656	-0.06692669	-0.08866013	0	-0.1	
0.0618	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08862013	0	-0.1	
0.062	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08858013	0	-0.1	
0.0622	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08854013	0	-0.1	
0.0624	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08850013	0	-0.1	
0.0626	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08846013	0	-0.1	
0.0628	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08842013	0	-0.1	
0.063	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08838013	0	-0.1	
0.0632	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08834013	0	-0.1	
0.0634	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08830013	0	-0.1	
0.0636	0	-5E-09	-0.09272578	0.01629523	-0.06674095	-0.08826013	0	-0.1	
0.0638	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08822013	0	-0.1	
0.064	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08818013	0	-0.1	
0.0642	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08814013	0	-0.1	
0.06439999	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08810013	0	-0.1	
0.0646	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08806013	0	-0.1	
0.0648	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08802013	0	-0.1	
0.065	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08798013	0	-0.1	
0.0652	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08794013	0	-0.1	
0.0654	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08790013	0	-0.1	
0.0656	0	-5E-09	-0.09327127	0.01724532	-0.06655093	-0.08786013	0	-0.1	
0.0658	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08782014	0	-0.1	
0.066	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08778013	0	-0.1	
0.0662	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08774013	0	-0.1	
0.0664	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08770013	0	-0.1	
0.06659999	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08766013	0	-0.1	
0.0668	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08762013	0	-0.1	
0.067	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08758013	0	-0.1	
0.0672	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08754013	0	-0.1	
0.0674	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08750013	0	-0.1	
0.0676	0	-5E-09	-0.09380584	0.01821642	-0.06635672	-0.08746013	0	-0.1	
0.0678	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08742013	0	-0.1	
0.068	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08738013	0	-0.1	
0.0682	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08734013	0	-0.1	
0.0684	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08730013	0	-0.1	
0.0686	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08726013	0	-0.1	
0.06879999	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08722013	0	-0.1	
0.069	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08718013	0	-0.1	
0.0692	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08714014	0	-0.1	
0.0694	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08710013	0	-0.1	
0.0696	0	-5E-09	-0.09432973	0.01920809	-0.06615838	-0.08706013	0	-0.1	
0.0698	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08702013	0	-0.1	
0.07	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08698013	0	-0.1	
0.0702	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08694013	0	-0.1	
0.0704	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08690013	0	-0.1	
0.0706	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08686014	0	-0.1	
0.0708	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08682013	0	-0.1	
0.07099999	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08678013	0	-0.1	
0.0712	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08674014	0	-0.1	
0.0714	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08670013	0	-0.1	
0.0716	0	-5E-09	-0.09484313	0.02021993	-0.06595601	-0.08666013	0	-0.1	
0.0718	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08662013	0	-0.1	
0.072	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08658013	0	-0.1	
0.0722	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08654013	0	-0.1	
0.0724	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08650013	0	-0.1	
0.0726	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08646014	0	-0.1	
0.0728	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08642013	0	-0.1	
0.073	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08638013	0	-0.1	
0.07319999	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08634013	0	-0.1	
0.0734	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08630013	0	-0.1	
0.0736	0	-5E-09	-0.09534627	0.02125153	-0.0657497	-0.08626013	0	-0.1	
0.0738	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08622013	0	-0.1	
0.074	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08618014	0	-0.1	
0.0742	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08614013	0	-0.1	
0.0744	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08610013	0	-0.1	
0.0746	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08606013	0	-0.1	
0.0748	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08602013	0	-0.1	
0.075	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08598013	0	-0.1	
0.0752	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08594013	0	-0.1	
0.07539999	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08590014	0	-0.1	
0.0756	0	-5E-09	-0.09583934	0.0223025	-0.0655395	-0.08586013	0	-0.1	
0.0758	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08582013	0	-0.1	
0.076	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08578014	0	-0.1	
0.0762	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08574013	0	-0.1	
0.0764	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08570013	0	-0.1	
0.0766	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08566013	0	-0.1	
0.0768	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08562014	0	-0.1	
0.077	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08558013	0	-0.1	
0.0772	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08554013	0	-0.1	
0.0774	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08550014	0	-0.1	
0.07759999	0	-5E-09	-0.09632255	0.02337245	-0.06532551	-0.08546013	0	-0.1	
0.0778	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08542013	0	-0.1	
0.078	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08538014	0	-0.1	
0.0782	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08534013	0	-0.1	
0.0784	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08530013	0	-0.1	
0.0786	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08526013	0	-0.1	
0.0788	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08522014	0	-0.1	
0.079	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08518013	0	-0.1	
0.0792	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08514013	0	-0.1	
0.0794	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08510014	0	-0.1	
0.0796	0	-5E-09	-0.0967961	0.024461	-0.0651078	-0.08506013	0	-0.1	
0.07979999	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08502013	0	-0.1	
0.08	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08498013	0	-0.1	
0.0802	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08494014	0	-0.1	
0.0804	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08490013	0	-0.1	
0.0806	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08486013	0	-0.1	
0.0808	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08482014	0	-0.1	
0.081	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08478013	0	-0.1	
0.0812	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08474013	0	-0.1	
0.0814	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08470014	0	-0.1	
0.0816	0	-5E-09	-0.09726018	0.02556778	-0.06488644	-0.08466014	0	-0.1	
0.0818	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08462013	0	-0.1	
0.08199999	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08458013	0	-0.1	
0.0822	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08454014	0	-0.1	
0.0824	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08450013	0	-0.1	
0.0826	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08446013	0	-0.1	
0.0828	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08442014	0	-0.1	
0.083	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08438013	0	-0.1	
0.0832	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08434013	0	-0.1	
0.0834	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08430013	0	-0.1	
0.0836	0	-5E-09	-0.09771498	0.02669242	-0.06466152	-0.08426014	0	-0.1	
0.0838	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08422013	0	-0.1	
0.084	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08418013	0	-0.1	
0.08419999	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08414014	0	-0.1	
0.0844	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08410013	0	-0.1	
0.0846	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08406013	0	-0.1	
0.0848	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08402013	0	-0.1	
0.085	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08398014	0	-0.1	
0.0852	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08394013	0	-0.1	
0.0854	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08390013	0	-0.1	
0.0856	0	-5E-09	-0.09816068	0.02783457	-0.06443308	-0.08386014	0	-0.1	
0.0858	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08382013	0	-0.1	
0.086	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08378013	0	-0.1	
0.0862	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08374013	0	-0.1	
0.08639999	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08370014	0	-0.1	
0.0866	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08366013	0	-0.1	
0.08679999	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08362013	0	-0.1	
0.087	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08358014	0	-0.1	
0.0872	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08354013	0	-0.1	
0.0874	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08350013	0	-0.1	
0.0876	0	-5E-09	-0.09859747	0.02899388	-0.06420122	-0.08346014	0	-0.1	
0.0878	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08342014	0	-0.1	
0.088	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08338013	0	-0.1	
0.0882	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08334013	0	-0.1	
0.0884	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08330014	0	-0.1	
0.08859999	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08326013	0	-0.1	
0.0888	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08322013	0	-0.1	
0.08899999	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08318014	0	-0.1	
0.0892	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08314013	0	-0.1	
0.0894	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08310013	0	-0.1	
0.0896	0	-5E-09	-0.09902552	0.03017	-0.063966	-0.08306013	0	-0.1	
0.0898	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08302014	0	-0.1	
0.09	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08298013	0	-0.1	
0.0902	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08294013	0	-0.1	
0.0904	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08290014	0	-0.1	
0.0906	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08286013	0	-0.1	
0.09079999	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08282013	0	-0.1	
0.091	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08278013	0	-0.1	
0.09119999	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08274014	0	-0.1	
0.0914	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08270013	0	-0.1	
0.0916	0	-5E-09	-0.09944501	0.0313626	-0.06372748	-0.08266013	0	-0.1	
0.0918	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08262014	0	-0.1	
0.092	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08258013	0	-0.1	
0.0922	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08254013	0	-0.1	
0.0924	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08250013	0	-0.1	
0.0926	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08246014	0	-0.1	
0.0928	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08242013	0	-0.1	
0.09299999	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08238013	0	-0.1	
0.0932	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08234014	0	-0.1	
0.09339999	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08230013	0	-0.1	
0.0936	0	-5E-09	-0.09985611	0.03257135	-0.06348573	-0.08226013	0	-0.1	
0.0938	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08222014	0	-0.1	
0.094	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08218013	0	-0.1	
0.0942	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08214013	0	-0.1	
0.0944	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08210013	0	-0.1	
0.0946	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08206014	0	-0.1	
0.0948	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08202013	0	-0.1	
0.095	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08198013	0	-0.1	
0.09519999	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08194014	0	-0.1	
0.0954	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08190013	0	-0.1	
0.09559999	0	-5E-09	-0.100259	0.03379592	-0.06324082	-0.08186013	0	-0.1	
0.0958	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08182013	0	-0.1	
0.096	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08178014	0	-0.1	
0.0962	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08174013	0	-0.1	
0.0964	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08170013	0	-0.1	
0.0966	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08166014	0	-0.1	
0.0968	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08162013	0	-0.1	
0.097	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08158013	0	-0.1	
0.0972	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08154013	0	-0.1	
0.09739999	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08150014	0	-0.1	
0.0976	0	-5E-09	-0.1006538	0.03503601	-0.0629928	-0.08146013	0	-0.1	
0.09779999	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08142013	0	-0.1	
0.098	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08138014	0	-0.1	
0.0982	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08134013	0	-0.1	
0.0984	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08130013	0	-0.1	
0.0986	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08126013	0	-0.1	
0.0988	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08122014	0	-0.1	
0.099	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08118013	0	-0.1	
0.0992	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08114013	0	-0.1	
0.0994	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08110014	0	-0.1	
0.09959999	0	-5E-09	-0.1010407	0.03629129	-0.06274174	-0.08106013	0	-0.1	
0.0998	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08102013	0	-0.1	
0.09999999	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08098014	0	-0.1	
0.1002	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08094013	0	-0.1	
0.1004	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08090013	0	-0.1	
0.1006	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08086013	0	-0.1	
0.1008	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08082014	0	-0.1	
0.101	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08078013	0	-0.1	
0.1012	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08074013	0	-0.1	
0.1014	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08070014	0	-0.1	
0.1016	0	-5E-09	-0.1014199	0.03756146	-0.06248771	-0.08066013	0	-0.1	
0.1018	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08062013	0	-0.1	
0.102	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08058013	0	-0.1	
0.1022	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08054014	0	-0.1	
0.1024	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08050013	0	-0.1	
0.1026	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08046013	0	-0.1	
0.1028	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08042014	0	-0.1	
0.103	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08038013	0	-0.1	
0.1032	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08034013	0	-0.1	
0.1034	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08030013	0	-0.1	
0.1036	0	-5E-09	-0.1017915	0.03884623	-0.06223075	-0.08026014	0	-0.1	
0.1038	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08022013	0	-0.1	
0.104	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08018013	0	-0.1	
0.1042	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08014014	0	-0.1	
0.1044	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08010013	0	-0.1	
0.1046	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08006013	0	-0.1	
0.1048	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.08002014	0	-0.1	
0.105	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.07998013	0	-0.1	
0.1052	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.07994013	0	-0.1	
0.1054	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.07990013	0	-0.1	
0.1056	0	-5E-09	-0.1021557	0.04014531	-0.06197094	-0.07986014	0	-0.1	
0.1058	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07982013	0	-0.1	
0.106	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07978013	0	-0.1	
0.1062	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07974014	0	-0.1	
0.1064	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07970013	0	-0.1	
0.1066	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07966013	0	-0.1	
0.1068	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07962013	0	-0.1	
0.107	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07958014	0	-0.1	
0.1072	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07954013	0	-0.1	
0.1074	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07950013	0	-0.1	
0.1076	0	-5E-09	-0.1025126	0.0414584	-0.06170832	-0.07946014	0	-0.1	
0.1078	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07942013	0	-0.1	
0.108	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07938013	0	-0.1	
0.1082	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07934013	0	-0.1	
0.1084	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07930014	0	-0.1	
0.1086	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07926013	0	-0.1	
0.1088	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07922013	0	-0.1	
0.109	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07918014	0	-0.1	
0.1092	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07914013	0	-0.1	
0.1094	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07910013	0	-0.1	
0.1096	0	-5E-09	-0.1028623	0.04278523	-0.06144295	-0.07906013	0	-0.1	
0.1098	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07902014	0	-0.1	
0.11	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07898013	0	-0.1	
0.1102	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07894013	0	-0.1	
0.1104	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07890014	0	-0.1	
0.1106	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07886013	0	-0.1	
0.1108	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07882013	0	-0.1	
0.111	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07878014	0	-0.1	
0.1112	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07874013	0	-0.1	
0.1114	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07870013	0	-0.1	
0.1116	0	-5E-09	-0.1032051	0.04412553	-0.0611749	-0.07866013	0	-0.1	
0.1118	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07862014	0	-0.1	
0.112	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07858013	0	-0.1	
0.1122	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07854013	0	-0.1	
0.1124	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07850014	0	-0.1	
0.1126	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07846013	0	-0.1	
0.1128	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07842013	0	-0.1	
0.113	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07838013	0	-0.1	
0.1132	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07834014	0	-0.1	
0.1134	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07830013	0	-0.1	
0.1136	0	-5E-09	-0.103541	0.04547902	-0.0609042	-0.07826013	0	-0.1	
0.1138	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07822014	0	-0.1	
0.114	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07818013	0	-0.1	
0.1142	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07814013	0	-0.1	
0.1144	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07810013	0	-0.1	
0.1146	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07806014	0	-0.1	
0.1148	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07802013	0	-0.1	
0.115	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07798013	0	-0.1	
0.1152	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07794014	0	-0.1	
0.1154	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07790013	0	-0.1	
0.1156	0	-5E-09	-0.1038702	0.04684544	-0.06063091	-0.07786013	0	-0.1	
0.1158	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07782013	0	-0.1	
0.116	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07778013	0	-0.1	
0.1162	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07774013	0	-0.1	
0.1164	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07770013	0	-0.1	
0.1166	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07766014	0	-0.1	
0.1168	0	-5E-09	-0.1041927	0.04822453	-0.06035509	-0.07762013	0	-0.1	
